frame,label,lm_0_x,lm_0_y,lm_0_z,lm_0_v,lm_1_x,lm_1_y,lm_1_z,lm_1_v,lm_2_x,lm_2_y,lm_2_z,lm_2_v,lm_3_x,lm_3_y,lm_3_z,lm_3_v,lm_4_x,lm_4_y,lm_4_z,lm_4_v,lm_5_x,lm_5_y,lm_5_z,lm_5_v,lm_6_x,lm_6_y,lm_6_z,lm_6_v,lm_7_x,lm_7_y,lm_7_z,lm_7_v,lm_8_x,lm_8_y,lm_8_z,lm_8_v,lm_9_x,lm_9_y,lm_9_z,lm_9_v,lm_10_x,lm_10_y,lm_10_z,lm_10_v,lm_11_x,lm_11_y,lm_11_z,lm_11_v,lm_12_x,lm_12_y,lm_12_z,lm_12_v,lm_13_x,lm_13_y,lm_13_z,lm_13_v,lm_14_x,lm_14_y,lm_14_z,lm_14_v,lm_15_x,lm_15_y,lm_15_z,lm_15_v,lm_16_x,lm_16_y,lm_16_z,lm_16_v,lm_17_x,lm_17_y,lm_17_z,lm_17_v,lm_18_x,lm_18_y,lm_18_z,lm_18_v,lm_19_x,lm_19_y,lm_19_z,lm_19_v,lm_20_x,lm_20_y,lm_20_z,lm_20_v,lm_21_x,lm_21_y,lm_21_z,lm_21_v,lm_22_x,lm_22_y,lm_22_z,lm_22_v,lm_23_x,lm_23_y,lm_23_z,lm_23_v,lm_24_x,lm_24_y,lm_24_z,lm_24_v,lm_25_x,lm_25_y,lm_25_z,lm_25_v,lm_26_x,lm_26_y,lm_26_z,lm_26_v,lm_27_x,lm_27_y,lm_27_z,lm_27_v,lm_28_x,lm_28_y,lm_28_z,lm_28_v,lm_29_x,lm_29_y,lm_29_z,lm_29_v,lm_30_x,lm_30_y,lm_30_z,lm_30_v,lm_31_x,lm_31_y,lm_31_z,lm_31_v,lm_32_x,lm_32_y,lm_32_z,lm_32_v
134,good_rep,0.604209840297699,0.49339234828948975,-0.3044644296169281,0.9997040033340454,0.627390444278717,0.5119665861129761,-0.3085196316242218,0.9996590614318848,0.6304304003715515,0.5275574326515198,-0.3084222078323364,0.9996877908706665,0.6332877278327942,0.5442006587982178,-0.3084102272987366,0.9996592998504639,0.6209996938705444,0.4781290292739868,-0.2802630662918091,0.9996985793113708,0.6198891401290894,0.4685856103897095,-0.28031831979751587,0.999660313129425,0.6187800765037537,0.45853403210639954,-0.2806132733821869,0.9996596574783325,0.6286570429801941,0.6016860008239746,-0.20668479800224304,0.9996920824050903,0.6147254705429077,0.4700896441936493,-0.08106977492570877,0.9997668862342834,0.5869186520576477,0.5330382585525513,-0.258774071931839,0.9997624754905701,0.5803777575492859,0.49337536096572876,-0.22342240810394287,0.999771773815155,0.5259469747543335,0.7661563158035278,-0.1187966838479042,0.9982675909996033,0.516484797000885,0.41245609521865845,-0.007376607973128557,0.9991587996482849,0.36441871523857117,0.8376176953315735,-0.4049986004829407,0.9920867085456848,0.5067816972732544,0.09613830596208572,-0.3563726842403412,0.9832054972648621,0.472282737493515,0.6235630512237549,-0.651080310344696,0.9927480220794678,0.5566971302032471,0.3575093150138855,-0.6812441945075989,0.9835692048072815,0.4988180696964264,0.5775463581085205,-0.706257164478302,0.982388436794281,0.5773478746414185,0.42556700110435486,-0.7268442511558533,0.9572955369949341,0.5147382616996765,0.573447048664093,-0.6476896405220032,0.9805408120155334,0.5778465270996094,0.442590594291687,-0.6289365887641907,0.9531943202018738,0.5041798949241638,0.5794255137443542,-0.6291793584823608,0.9777447581291199,0.5687660574913025,0.4305504560470581,-0.6483350992202759,0.955003023147583,0.14629031717777252,0.74461829662323,-0.003384852549061179,0.9961183071136475,0.14510591328144073,0.49298095703125,0.004390970338135958,0.9974851608276367,-0.10296110808849335,0.7602358460426331,-0.01898212358355522,0.7759707570075989,-0.10392236709594727,0.4559178948402405,0.04746968671679497,0.7777940034866333,-0.32684385776519775,0.7805032730102539,0.26305288076400757,0.11284557729959488,-0.3354334831237793,0.42282426357269287,0.25298643112182617,0.08282457292079926,-0.3618176281452179,0.7838945984840393,0.2793501913547516,0.08374124020338058,-0.3664693236351013,0.4237697124481201,0.2637646794319153,0.032063405960798264,-0.39984560012817383,0.7581967115402222,0.04463353380560875,0.04666934534907341,-0.41983717679977417,0.4416639506816864,0.013390862382948399,0.024322565644979477
136,good_rep,0.6061200499534607,0.4812881648540497,-0.2520624101161957,0.9997075200080872,0.6303935647010803,0.5015907287597656,-0.24760283529758453,0.9996599555015564,0.6332194209098816,0.5182961225509644,-0.24752147495746613,0.9996863603591919,0.6357539892196655,0.5356786251068115,-0.24746575951576233,0.9996578097343445,0.6237736940383911,0.46434053778648376,-0.22258874773979187,0.999692976474762,0.6224351525306702,0.4538930654525757,-0.22260639071464539,0.9996597170829773,0.6211003065109253,0.443338543176651,-0.22290153801441193,0.9996656179428101,0.6292147636413574,0.5888526439666748,-0.14056211709976196,0.999688446521759,0.6152049899101257,0.4501589238643646,-0.03222334757447243,0.9997901916503906,0.5886296033859253,0.5210181474685669,-0.20756544172763824,0.999753475189209,0.5821715593338013,0.47900640964508057,-0.17740561068058014,0.9997850060462952,0.525316596031189,0.7447368502616882,-0.07543468475341797,0.998253345489502,0.5157365202903748,0.39336705207824707,0.01864895410835743,0.9992333054542542,0.3628983795642853,0.8109824657440186,-0.3693346679210663,0.9913727641105652,0.503883421421051,0.10531425476074219,-0.30982038378715515,0.9861189723014832,0.46858638525009155,0.6046926379203796,-0.6046547293663025,0.9920176267623901,0.557476818561554,0.3532271683216095,-0.580171525478363,0.9804328680038452,0.4968950152397156,0.5594369173049927,-0.649922788143158,0.979897141456604,0.5777595639228821,0.4161800444126129,-0.6259236335754395,0.9402111172676086,0.5180919766426086,0.5656482577323914,-0.5793992877006531,0.9775553941726685,0.5780389308929443,0.43213969469070435,-0.5487304925918579,0.9330111145973206,0.5022817850112915,0.5655482411384583,-0.573963463306427,0.9738652110099792,0.5691847205162048,0.4239348769187927,-0.5592340230941772,0.936150074005127,0.14649613201618195,0.7311346530914307,-0.004556930623948574,0.9953660368919373,0.14278484880924225,0.48249515891075134,0.005431249737739563,0.9972686171531677,-0.10165011137723923,0.7506973147392273,-0.000673124857712537,0.7874663472175598,-0.10786125808954239,0.43852120637893677,-0.0006357200909405947,0.8044769167900085,-0.32297495007514954,0.7705631256103516,0.2517498731613159,0.13676948845386505,-0.3401998281478882,0.39167478680610657,0.13174718618392944,0.118913933634758,-0.35656750202178955,0.7701424956321716,0.2647647261619568,0.09204372763633728,-0.36980965733528137,0.39179667830467224,0.1360439956188202,0.038817595690488815,-0.39693114161491394,0.7558072805404663,0.047279711812734604,0.05714530125260353,-0.42724165320396423,0.40792837738990784,-0.10594235360622406,0.036824457347393036
138,good_rep,0.6084389686584473,0.47960197925567627,-0.2506806552410126,0.9997081160545349,0.6324474215507507,0.4990732967853546,-0.2444729506969452,0.9996645450592041,0.6351009607315063,0.5154914855957031,-0.244390070438385,0.9996839761734009,0.6373593807220459,0.5323426723480225,-0.2443096935749054,0.9996595978736877,0.6252665519714355,0.46052539348602295,-0.21817883849143982,0.9996899962425232,0.623269259929657,0.44891151785850525,-0.2181798368692398,0.9996579885482788,0.6215129494667053,0.4371144473552704,-0.21849453449249268,0.9996752738952637,0.6299426555633545,0.5822697281837463,-0.1298425793647766,0.9996813535690308,0.6156037449836731,0.43658098578453064,-0.017508700489997864,0.9998073577880859,0.5908682942390442,0.5192882418632507,-0.20653487741947174,0.9997341632843018,0.584147036075592,0.4722219705581665,-0.1745864450931549,0.9997894763946533,0.5248093605041504,0.7370078563690186,-0.06987141817808151,0.9982070922851562,0.5145369172096252,0.3752172887325287,0.0348040908575058,0.9992923736572266,0.36399519443511963,0.8040465116500854,-0.36936572194099426,0.9911208748817444,0.4983944892883301,0.08013823628425598,-0.3150555193424225,0.9885666966438293,0.4750371277332306,0.5944319367408752,-0.6102378964424133,0.9916272759437561,0.5610843896865845,0.3209303617477417,-0.583387017250061,0.9798243641853333,0.511725664138794,0.5553905367851257,-0.6618419885635376,0.9784692525863647,0.5847163796424866,0.3898830711841583,-0.6326680779457092,0.9323092103004456,0.5269313454627991,0.5581444501876831,-0.6058195233345032,0.9757871031761169,0.5847102403640747,0.41003477573394775,-0.5531649589538574,0.9236679673194885,0.5085185766220093,0.5610727071762085,-0.5906325578689575,0.9713166952133179,0.5731055736541748,0.40029388666152954,-0.5637640357017517,0.9272148609161377,0.14653144776821136,0.7190126180648804,-0.0071683903224766254,0.9944177865982056,0.14116017520427704,0.465370774269104,0.007956827990710735,0.9969061613082886,-0.10239093005657196,0.7287552952766418,-0.008333067409694195,0.7789202332496643,-0.10666950792074203,0.42957067489624023,-0.048924658447504044,0.8144190907478333,-0.32277587056159973,0.7521368861198425,0.2428705394268036,0.13997134566307068,-0.34043559432029724,0.38588982820510864,0.08132994920015335,0.12997564673423767,-0.3555550277233124,0.7525549530982971,0.25605666637420654,0.09233501553535461,-0.37049832940101624,0.38508906960487366,0.08548582345247269,0.04248570278286934,-0.397306352853775,0.7374633550643921,0.03226012364029884,0.05977564677596092,-0.4248657822608948,0.3991915285587311,-0.16963638365268707,0.04173246771097183
139,good_rep,0.6088589429855347,0.4767612814903259,-0.25179243087768555,0.9997161030769348,0.6329068541526794,0.4964693784713745,-0.24699585139751434,0.9996718168258667,0.6355332136154175,0.513143002986908,-0.24691618978977203,0.9996891021728516,0.6377579569816589,0.5304738879203796,-0.24684466421604156,0.999665379524231,0.6258277893066406,0.45560741424560547,-0.22024555504322052,0.9996964931488037,0.6238996982574463,0.4431849718093872,-0.22025375068187714,0.9996667504310608,0.6221609711647034,0.43052613735198975,-0.22055979073047638,0.9996867775917053,0.6300653219223022,0.5788028836250305,-0.12129184603691101,0.9996854662895203,0.6156290769577026,0.42905038595199585,-0.01980399712920189,0.9998183846473694,0.5909901857376099,0.5168036222457886,-0.20785954594612122,0.99973464012146,0.5842306017875671,0.46794313192367554,-0.17536839842796326,0.9997977614402771,0.5248017311096191,0.7342561483383179,-0.05310380458831787,0.9982205033302307,0.5142747759819031,0.3663156032562256,0.036475393921136856,0.9993358254432678,0.3635471761226654,0.8038231134414673,-0.35904115438461304,0.9912248849868774,0.4971020519733429,0.0736183151602745,-0.3241892158985138,0.9896337985992432,0.47537529468536377,0.5904151797294617,-0.5972760319709778,0.9915022253990173,0.5603721141815186,0.3106759190559387,-0.5896744728088379,0.9795509576797485,0.5119865536689758,0.549073338508606,-0.6489484310150146,0.9777671694755554,0.5831186175346375,0.3831788897514343,-0.6429696083068848,0.928922712802887,0.5275010466575623,0.5525876879692078,-0.6045260429382324,0.9748668670654297,0.5843691825866699,0.4031331241130829,-0.5682991743087769,0.9194232821464539,0.5099998116493225,0.5568181872367859,-0.5779629349708557,0.9700701832771301,0.5726032853126526,0.39304375648498535,-0.5754008889198303,0.9232059121131897,0.14648175239562988,0.7147838473320007,-0.007182643283158541,0.9939983487129211,0.14062899351119995,0.45908409357070923,0.007980989292263985,0.9967694282531738,-0.10353919118642807,0.7182460427284241,0.009669631719589233,0.7752649188041687,-0.10680634528398514,0.4272547960281372,-0.03828023746609688,0.8190446496009827,-0.3246685266494751,0.7413342595100403,0.23917223513126373,0.1427949219942093,-0.34233489632606506,0.3882792592048645,0.06513351947069168,0.13430063426494598,-0.35739731788635254,0.7426739931106567,0.2515449523925781,0.09327734261751175,-0.37218692898750305,0.3869226276874542,0.06570638716220856,0.04387776553630829,-0.3995363414287567,0.726095974445343,0.029458485543727875,0.061467792838811874,-0.4278976023197174,0.4045492708683014,-0.19389420747756958,0.0437057726085186
140,good_rep,0.6089752912521362,0.4760158360004425,-0.25453469157218933,0.999732255935669,0.63335120677948,0.49479639530181885,-0.2523239254951477,0.9996909499168396,0.6359402537345886,0.5111268162727356,-0.2521805465221405,0.9997068047523499,0.6381199359893799,0.5279489159584045,-0.2521025836467743,0.9996845126152039,0.6263022422790527,0.4542287290096283,-0.22533898055553436,0.9997135400772095,0.6243687868118286,0.4422626793384552,-0.2252703309059143,0.9996848106384277,0.6225918531417847,0.4298044443130493,-0.22553694248199463,0.9997048377990723,0.6303765773773193,0.5752847194671631,-0.13732202351093292,0.9997034668922424,0.6157074570655823,0.42858949303627014,-0.02775067649781704,0.9998317956924438,0.5912266969680786,0.5162981748580933,-0.21115493774414062,0.9997488260269165,0.5844239592552185,0.4667712450027466,-0.17805442214012146,0.9998115301132202,0.5252549052238464,0.7322093844413757,-0.06345989555120468,0.9982977509498596,0.5143857598304749,0.36738112568855286,0.036204610019922256,0.9993776679039001,0.36362966895103455,0.8028332591056824,-0.3514472246170044,0.991237461566925,0.49658703804016113,0.07977265119552612,-0.3113130033016205,0.9905752539634705,0.4788708984851837,0.5894182920455933,-0.5631887912750244,0.9914341568946838,0.5639318227767944,0.30211737751960754,-0.5653875470161438,0.9794432520866394,0.5173487663269043,0.5467565655708313,-0.6094624996185303,0.9773305654525757,0.5871558785438538,0.3718388080596924,-0.6091292500495911,0.9264447689056396,0.5310303568840027,0.5502062439918518,-0.5582762360572815,0.9743075370788574,0.5880165696144104,0.39178577065467834,-0.5342675447463989,0.9164146184921265,0.5145108103752136,0.5549132227897644,-0.54311203956604,0.9693841934204102,0.5760801434516907,0.38413962721824646,-0.5471657514572144,0.9205979108810425,0.14761598408222198,0.7121779918670654,-0.007215879857540131,0.9940481781959534,0.1412682831287384,0.46000179648399353,0.008011715486645699,0.9968398213386536,-0.09785813093185425,0.7217099070549011,0.005448200739920139,0.7752565145492554,-0.10525419563055038,0.4308542013168335,0.01357339322566986,0.8223698735237122,-0.31884363293647766,0.742376983165741,0.2311120480298996,0.14486061036586761,-0.3395064175128937,0.3950120210647583,0.12175637483596802,0.1351929008960724,-0.3517317473888397,0.7436097264289856,0.24030213057994843,0.09404203295707703,-0.3691611588001251,0.3945634663105011,0.12113091349601746,0.04371297359466553,-0.3940139412879944,0.727027416229248,0.012697350233793259,0.06229216232895851,-0.4253295361995697,0.41072890162467957,-0.1304720640182495,0.04391975700855255
173,good_rep,0.6146135330200195,0.46024003624916077,-0.21833772957324982,0.9997196793556213,0.6391061544418335,0.47534334659576416,-0.22536282241344452,0.9996961951255798,0.642262876033783,0.48931747674942017,-0.22530515491962433,0.9997103810310364,0.6452727317810059,0.5047603845596313,-0.22534078359603882,0.9997045993804932,0.6313750743865967,0.4420967996120453,-0.19422996044158936,0.9997374415397644,0.6294200420379639,0.43216216564178467,-0.1941378116607666,0.9996953010559082,0.6276876926422119,0.42258942127227783,-0.19443462789058685,0.9997065663337708,0.6366779208183289,0.571796178817749,-0.1481122076511383,0.9996974468231201,0.6222220063209534,0.4381181597709656,-0.01266283169388771,0.9997578859329224,0.5983537435531616,0.4989687502384186,-0.18631790578365326,0.999779224395752,0.5940248370170593,0.4603610038757324,-0.1462627798318863,0.9997740983963013,0.526716411113739,0.7448199391365051,-0.07164149731397629,0.9981904029846191,0.5180498957633972,0.3859344720840454,0.06095970422029495,0.9991809129714966,0.36762094497680664,0.8405810594558716,-0.2713131308555603,0.9922798275947571,0.49844223260879517,0.09519878029823303,-0.23275047540664673,0.9854449033737183,0.4757186472415924,0.6721943616867065,-0.40852677822113037,0.9928188323974609,0.5904737114906311,0.2995126247406006,-0.5162893533706665,0.9836707711219788,0.5021956562995911,0.6323888897895813,-0.4443856477737427,0.981963574886322,0.6123692393302917,0.33943822979927063,-0.5618736743927002,0.9590924978256226,0.5201420187950134,0.634814977645874,-0.3944513201713562,0.9803178310394287,0.6126132011413574,0.3657452464103699,-0.48826390504837036,0.9552187919616699,0.5080108046531677,0.6374669671058655,-0.38699084520339966,0.9774733781814575,0.600086510181427,0.3644801378250122,-0.4981157183647156,0.9564020037651062,0.14847660064697266,0.7360257506370544,-0.006965260487049818,0.9955746531486511,0.14404067397117615,0.48002946376800537,0.007692876271903515,0.9972225427627563,-0.06510622054338455,0.7649621963500977,-0.0441771000623703,0.7943297028541565,-0.06848347932100296,0.4344276189804077,0.08372404426336288,0.7988064885139465,-0.2932479679584503,0.7787103652954102,0.1605301946401596,0.14001308381557465,-0.3111203908920288,0.41213247179985046,0.24882085621356964,0.10956428200006485,-0.32002073526382446,0.7770112752914429,0.16946719586849213,0.09830068796873093,-0.3380473256111145,0.41549718379974365,0.25805574655532837,0.03784244507551193,-0.3755322992801666,0.7637394070625305,-0.04385944455862045,0.06135004758834839,-0.3981388211250305,0.42320147156715393,0.04334161430597305,0.03369529917836189
175,good_rep,0.6109570860862732,0.4396407902240753,-0.22060012817382812,0.9997516870498657,0.6375880241394043,0.4544506072998047,-0.2288295030593872,0.9997295141220093,0.6410796642303467,0.4691368341445923,-0.22879166901111603,0.9997408390045166,0.6443038582801819,0.4858631491661072,-0.2288360595703125,0.99973464012146,0.6293688416481018,0.42155492305755615,-0.19500675797462463,0.9997619390487671,0.6275106072425842,0.4125750958919525,-0.19488847255706787,0.9997238516807556,0.6257365345954895,0.40283286571502686,-0.1951717734336853,0.9997377991676331,0.6367193460464478,0.5561329126358032,-0.1614687442779541,0.9997290372848511,0.6208012700080872,0.418939471244812,-0.003028932260349393,0.9997937083244324,0.5953500270843506,0.4795408248901367,-0.18809659779071808,0.9997988343238831,0.590581476688385,0.443372517824173,-0.14324285089969635,0.9998032450675964,0.5295335054397583,0.7273123264312744,-0.07244785875082016,0.9984255433082581,0.5212433338165283,0.35972529649734497,0.08028396964073181,0.9992943406105042,0.3653903603553772,0.8111059665679932,-0.2842273712158203,0.9926617741584778,0.49705392122268677,0.06602565199136734,-0.22512580454349518,0.9880237579345703,0.4710303843021393,0.6448507905006409,-0.45532092452049255,0.9932156205177307,0.5883247256278992,0.2576320171356201,-0.5458507537841797,0.9850668907165527,0.49662235379219055,0.5959039330482483,-0.4996214210987091,0.9821462631225586,0.6134887933731079,0.30801069736480713,-0.5986111164093018,0.9586185216903687,0.5185165405273438,0.6016089916229248,-0.4523538053035736,0.9803261756896973,0.6112923622131348,0.3388615846633911,-0.5305439233779907,0.9540563821792603,0.5078713297843933,0.6063112616539001,-0.4362737238407135,0.9772330522537231,0.598822832107544,0.33432573080062866,-0.5305508971214294,0.9555066227912903,0.1492740362882614,0.7092912197113037,-0.010579831898212433,0.9953833818435669,0.14395678043365479,0.4579210877418518,0.011454700492322445,0.9972526431083679,-0.09679053723812103,0.7243298888206482,-0.020636331290006638,0.7908236384391785,-0.09394444525241852,0.4168857932090759,0.03949737176299095,0.8087881803512573,-0.3095282018184662,0.7540351748466492,0.2066100388765335,0.13797686994075775,-0.33088502287864685,0.3777473568916321,0.17763464152812958,0.11294489353895187,-0.34188011288642883,0.7563755512237549,0.21742428839206696,0.09529281407594681,-0.3604888916015625,0.37881988286972046,0.18418526649475098,0.037797536700963974,-0.3888409733772278,0.734776496887207,-0.005132197868078947,0.05947094410657883,-0.41948601603507996,0.3899027109146118,-0.05009569972753525,0.03452691435813904
177,good_rep,0.606347382068634,0.43467873334884644,-0.22340968251228333,0.9997751712799072,0.6335856914520264,0.4460573196411133,-0.23294773697853088,0.9997575283050537,0.6376264095306396,0.46121248602867126,-0.23288488388061523,0.9997670650482178,0.6411669254302979,0.47795528173446655,-0.23291420936584473,0.9997591972351074,0.6238459944725037,0.41268542408943176,-0.1988353580236435,0.9997830390930176,0.6217635869979858,0.40401607751846313,-0.1987408548593521,0.9997495412826538,0.6197687983512878,0.39513903856277466,-0.1990196406841278,0.9997639656066895,0.636572003364563,0.5396983027458191,-0.1671866476535797,0.9997574090957642,0.6190271377563477,0.41008928418159485,-0.006924881134182215,0.9998251795768738,0.5938706994056702,0.4784787595272064,-0.19032171368598938,0.9998171925544739,0.5873077511787415,0.4402691721916199,-0.14573049545288086,0.9998285174369812,0.5305895805358887,0.7156597971916199,-0.07383611053228378,0.9985945820808411,0.5210759043693542,0.35428187251091003,0.07351668179035187,0.9993932247161865,0.3682183027267456,0.7998290657997131,-0.32023704051971436,0.9924361705780029,0.5014759302139282,0.057011768221855164,-0.2557699382305145,0.9900965690612793,0.46709564328193665,0.6293700933456421,-0.531629741191864,0.9929114580154419,0.5853902101516724,0.25066491961479187,-0.585246205329895,0.9857897758483887,0.4922773838043213,0.5794116258621216,-0.5786486864089966,0.9809948205947876,0.612116813659668,0.3062439262866974,-0.6386851072311401,0.9572843313217163,0.5123134851455688,0.5791261196136475,-0.5328202843666077,0.9789161086082458,0.6098880171775818,0.33109939098358154,-0.5685809850692749,0.9522028565406799,0.5044103860855103,0.5858209133148193,-0.5134918093681335,0.9752501249313354,0.5989905595779419,0.3241872191429138,-0.5699950456619263,0.9536543488502502,0.14930720627307892,0.6985499262809753,-0.011356626637279987,0.9953761100769043,0.14385879039764404,0.4500943422317505,0.012234161607921124,0.9973828792572021,-0.09715532511472702,0.7261399626731873,-0.017461467534303665,0.7951216101646423,-0.09997338801622391,0.4234016537666321,0.03473145142197609,0.8248010277748108,-0.3144882619380951,0.7563369274139404,0.19459524750709534,0.14496168494224548,-0.33608385920524597,0.39624571800231934,0.18557529151439667,0.12286228686571121,-0.34979572892189026,0.7580015659332275,0.20539279282093048,0.09662755578756332,-0.36460739374160767,0.3989269435405731,0.19269557297229767,0.038361456245183945,-0.389319509267807,0.7373136281967163,-0.023909566923975945,0.06207972392439842,-0.4251123070716858,0.4122407138347626,-0.04388538748025894,0.037463389337062836
178,good_rep,0.6064882278442383,0.4236249029636383,-0.21767613291740417,0.9997857809066772,0.6345751881599426,0.4344388246536255,-0.22862721979618073,0.9997691512107849,0.6388298869132996,0.4499419033527374,-0.2285415232181549,0.9997789263725281,0.6425460577011108,0.4669466018676758,-0.2285659909248352,0.9997702240943909,0.6240220069885254,0.40162622928619385,-0.1933848261833191,0.9997915625572205,0.6220534443855286,0.393499493598938,-0.19329170882701874,0.9997603297233582,0.6202935576438904,0.38519027829170227,-0.19357484579086304,0.9997740983963013,0.6384899020195007,0.5331583619117737,-0.16729140281677246,0.9997698664665222,0.6193971037864685,0.40487778186798096,-0.007818824611604214,0.9998376965522766,0.5943214297294617,0.4702168107032776,-0.1879839152097702,0.9998248219490051,0.5873661637306213,0.43201470375061035,-0.142899289727211,0.9998390078544617,0.5309024453163147,0.7130691409111023,-0.07882633060216904,0.9986394047737122,0.5208805799484253,0.34997203946113586,0.07048951834440231,0.9994217753410339,0.3675779104232788,0.7891406416893005,-0.31436648964881897,0.9921472668647766,0.5007663369178772,0.06270638853311539,-0.2381194531917572,0.9909155368804932,0.46818551421165466,0.6158013939857483,-0.48856398463249207,0.9925957918167114,0.5842941403388977,0.2503211796283722,-0.524509608745575,0.9853472709655762,0.49556463956832886,0.5630239248275757,-0.5245906114578247,0.9801071286201477,0.6117279529571533,0.30729803442955017,-0.5670188069343567,0.9541724920272827,0.5160460472106934,0.5652291774749756,-0.4758133590221405,0.9779112339019775,0.6096001267433167,0.3295444846153259,-0.4956800639629364,0.9484487175941467,0.5051955580711365,0.573634147644043,-0.4677729308605194,0.9738918542861938,0.5985997319221497,0.3219653069972992,-0.5068293809890747,0.9500719904899597,0.14948029816150665,0.694672167301178,-0.011371815577149391,0.995141327381134,0.14453202486038208,0.44874823093414307,0.01224914938211441,0.9973258376121521,-0.09705867618322372,0.7293747067451477,-0.018957847729325294,0.8013275265693665,-0.10095738619565964,0.42146575450897217,0.03766241297125816,0.8344029784202576,-0.31331756711006165,0.757235586643219,0.19216620922088623,0.1576322764158249,-0.33605146408081055,0.3873547315597534,0.18772359192371368,0.13592997193336487,-0.3474982678890228,0.7584164142608643,0.20267948508262634,0.10199902951717377,-0.36450594663619995,0.3891456723213196,0.19475732743740082,0.04081841558218002,-0.3890155553817749,0.7380812764167786,-0.022265303879976273,0.06637440621852875,-0.4248620271682739,0.40268340706825256,-0.03699088096618652,0.04090653359889984
179,good_rep,0.6102303862571716,0.42800071835517883,-0.218587264418602,0.9997968673706055,0.6383662819862366,0.44124898314476013,-0.2293798178434372,0.9997814297676086,0.6422405242919922,0.4569127857685089,-0.22928789258003235,0.999790370464325,0.6455809473991394,0.47376230359077454,-0.2292846441268921,0.9997822642326355,0.627687931060791,0.4063302278518677,-0.19548945128917694,0.9998008608818054,0.6250302195549011,0.39703482389450073,-0.19539764523506165,0.9997707605361938,0.6225020289421082,0.3874112367630005,-0.19567809998989105,0.9997847676277161,0.6405078768730164,0.5349915027618408,-0.14615392684936523,0.9997826218605042,0.6198757290840149,0.40146517753601074,-0.0068987575359642506,0.9998494982719421,0.5974130630493164,0.4728666841983795,-0.18895286321640015,0.9998311996459961,0.5900995135307312,0.43153247237205505,-0.14337895810604095,0.999848484992981,0.530848503112793,0.7072951793670654,-0.07620628923177719,0.9986693859100342,0.5206849575042725,0.3483039140701294,0.06946614384651184,0.999448299407959,0.36712199449539185,0.7795600295066833,-0.32604044675827026,0.9920744895935059,0.5017939805984497,0.059284672141075134,-0.2501049041748047,0.991711437702179,0.47934556007385254,0.5972924828529358,-0.5190708637237549,0.9926555752754211,0.5844715237617493,0.2569277584552765,-0.5247809886932373,0.9847221970558167,0.516425371170044,0.5469945073127747,-0.558461606502533,0.9802355170249939,0.6103121638298035,0.319141149520874,-0.5677762031555176,0.9499682784080505,0.5315670967102051,0.5531023144721985,-0.5082828402519226,0.9779934287071228,0.6082692742347717,0.3396861255168915,-0.4907267987728119,0.9434879422187805,0.5175665616989136,0.5611127614974976,-0.4999982714653015,0.9738976359367371,0.5974329710006714,0.32689130306243896,-0.505987823009491,0.9457060694694519,0.14830303192138672,0.6929119825363159,-0.01138339750468731,0.9950599670410156,0.14246109127998352,0.4448491334915161,0.012259232811629772,0.9973246455192566,-0.09712520986795425,0.7272161245346069,-0.010906971991062164,0.7980337142944336,-0.10429730266332626,0.41778630018234253,0.03768943250179291,0.8390840291976929,-0.31377720832824707,0.7574426531791687,0.1929537057876587,0.15772953629493713,-0.3381820023059845,0.3886452913284302,0.17255781590938568,0.13915890455245972,-0.3477016091346741,0.7587772607803345,0.2022474706172943,0.1014188826084137,-0.36644983291625977,0.3907114565372467,0.17745599150657654,0.041367046535015106,-0.38997727632522583,0.7396942973136902,-0.022562190890312195,0.06667531281709671,-0.42574024200439453,0.4057702422142029,-0.05938657000660896,0.04202180355787277
